ra              dec            obs_date    obs_time    exposure    exposure_times
52.53730424    51.07979453    20221225    223300    1200    3
79.18274378    -3.326524269    20221225    241300    1200    3
104.5429289    50.71215909    20221225    255300    1200    3
120.6581742    6.595115205    20221225    273300    1200    3
168.6103778    28.47349612    20221225    291300    1200    3
348.327777    46.86857036    20221226    173400    1200    3
354.7304209    2.551595327    20221226    191400    1200    3
18.79081319    37.97066337    20221226    205400    1200    3
56.7278889    32.60737761    20221226    223400    1200    3
78.56972221    27.01676789    20221226    241400    1200    3
120.4454251    56.38110938    20221226    255400    1200    3
122.5085467    53.92621403    20221226    273400    1200    3
149.8614869    5.995502543    20221226    291400    1200    3
329.2536953    -1.987245707    20221227    173500    1200    3
18.02659649    42.54936516    20221227    191500    1200    3
43.98501064    4.081366605    20221227    205500    1200    3
67.05731113    51.03383454    20221227    223500    1200    3
73.02481661    31.53308877    20221227    241500    1200    3
107.7812096    31.45221322    20221227    255500    1200    3
144.4955641    52.1255027    20221227    273500    1200    3
157.6213145    -0.8060585683    20221227    291500    1200    3
330.7097857    59.24971484    20221228    173600    1200    3
10.44675412    35.26876551    20221228    191600    1200    3
39.47169692    -0.9774654435    20221228    205600    1200    3
53.60300028    39.29604772    20221228    223600    1200    3
70.20595233    10.5520599    20221228    241600    1200    3
110.5444798    -8.640091806    20221228    255600    1200    3
141.6716626    25.22805349    20221228    273600    1200    3
151.3042887    39.47810966    20221228    291600    1200    3
343.8877639    30.69046388    20221229    173700    1200    3
8.930871291    56.95116193    20221229    191700    1200    3
28.63290987    11.84711775    20221229    205700    1200    3
59.3275783    59.6732802    20221229    223700    1200    3
70.5314266    -1.335259959    20221229    241700    1200    3
109.766951    57.5744878    20221229    255700    1200    3
138.1712249    53.16271033    20221229    273700    1200    3
159.0244614    59.67032951    20221229    291700    1200    3
340.9856009    38.1431013    20221230    173800    1200    3
13.92604197    21.50240656    20221230    191800    1200    3
46.42867825    9.966345076    20221230    205800    1200    3
48.03534586    42.61131301    20221230    223800    1200    3
82.28895406    -3.422864417    20221230    241800    1200    3
113.116444    38.95101822    20221230    255800    1200    3
143.4319374    28.87279277    20221230    273800    1200    3
173.0874327    10.65281995    20221230    291800    1200    3
347.589383    5.299100855    20221231    173900    1200    3
4.226242646    -0.7318907076    20221231    191900    1200    3
44.5679471    -7.638122971    20221231    205900    1200    3
62.5490889    48.71126391    20221231    223900    1200    3
98.39020343    36.97805968    20221231    241900    1200    3
105.6301737    12.81974383    20221231    255900    1200    3
134.6815586    29.09634015    20221231    273900    1200    3
150.0736294    39.91853259    20221231    291900    1200    3
343.6775446    19.48846506    20230101    174100    1200    3
22.08211625    -9.652695043    20230101    192100    1200    3
38.10202747    21.26858285    20230101    210100    1200    3
79.3733242    24.71587923    20230101    224100    1200    3
101.2378291    19.70976466    20230101    242100    1200    3
117.8638207    38.48189849    20230101    260100    1200    3
150.4420902    45.08766604    20230101    274100    1200    3
168.6115078    59.9877026    20230101    292100    1200    3
356.3568101    1.421582375    20230102    174200    1200    3
4.562347576    43.44073642    20230102    192200    1200    3
40.34541221    -6.214108548    20230102    210200    1200    3
61.51609382    9.284894254    20230102    224200    1200    3
93.20638082    13.15301827    20230102    242200    1200    3
120.0823848    -3.812851787    20230102    260200    1200    3
150.7069814    8.515742914    20230102    274200    1200    3
165.3335134    26.93722054    20230102    292200    1200    3
353.8436222    40.98388797    20230103    174300    1200    3
18.16031907    46.34019412    20230103    192300    1200    3
55.86075084    10.63990959    20230103    210300    1200    3
56.58473723    26.62889459    20230103    224300    1200    3
85.71600616    42.22764319    20230103    242300    1200    3
109.2908493    26.09292601    20230103    260300    1200    3
155.9389446    50.99722149    20230103    274300    1200    3
152.8250795    48.92621708    20230103    292300    1200    3
349.8720747    19.8429727    20230104    174400    1200    3
30.81275386    6.037403315    20230104    192400    1200    3
41.80504433    8.489748105    20230104    210400    1200    3
80.47354812    -7.111352228    20230104    224400    1200    3
101.9819556    3.50686432    20230104    242400    1200    3
121.7728988    40.81979294    20230104    260400    1200    3
150.6719783    11.23972727    20230104    274400    1200    3
159.0182663    3.534932665    20230104    292400    1200    3
340.2572431    9.640167026    20230105    174500    1200    3
27.93665607    14.24859184    20230105    192500    1200    3
31.14497934    14.97102708    20230105    210500    1200    3
62.77396289    48.98362521    20230105    224500    1200    3
92.33609132    40.74687287    20230105    242500    1200    3
132.9315804    -7.881594565    20230105    260500    1200    3
151.4246065    1.230006845    20230105    274500    1200    3
168.0340269    -8.236150226    20230105    292500    1200    3
5.211229872    31.50112925    20230106    174600    1200    3
31.65536033    55.89777861    20230106    192600    1200    3
33.62623903    31.5228521    20230106    210600    1200    3
69.36164075    19.41936465    20230106    224600    1200    3
106.2033327    41.88732102    20230106    242600    1200    3
110.017823    -7.431401873    20230106    260600    1200    3
149.6446686    41.26555875    20230106    274600    1200    3
182.832919    0.3475073792    20230106    292600    1200    3
354.3211768    45.77461472    20230107    174700    1200    3
8.381789128    54.98214016    20230107    192700    1200    3
38.311734    35.60770393    20230107    210700    1200    3
75.03732111    54.81145437    20230107    224700    1200    3
93.56974999    31.38103901    20230107    242700    1200    3
130.2825491    12.00419157    20230107    260700    1200    3
140.168951    19.93800558    20230107    274700    1200    3
186.3461189    5.292636239    20230107    292700    1200    3
349.6895606    5.224081534    20230108    174800    1200    3
31.79717709    19.27136379    20230108    192800    1200    3
59.65220167    -5.338756442    20230108    210800    1200    3
69.49834783    45.35621762    20230108    224800    1200    3
96.26651187    -3.416845959    20230108    242800    1200    3
124.0113756    6.733803514    20230108    260800    1200    3
139.0439435    6.246080933    20230108    274800    1200    3
6.80408263    21.48912594    20230109    174900    1200    3
20.56506043    44.42139791    20230109    192900    1200    3
58.74198796    17.16114791    20230109    210900    1200    3
72.38329726    -2.535516544    20230109    224900    1200    3
111.1680593    3.234905929    20230109    242900    1200    3
111.4615351    59.12790531    20230109    260900    1200    3
150.0698451    58.79852491    20230109    274900    1200    3
347.7581914    -9.232755903    20230110    175000    1200    3
23.64848913    41.49549105    20230110    193000    1200    3
36.38594238    24.38717637    20230110    211000    1200    3
89.2582052    23.91885398    20230110    225000    1200    3
88.10620297    19.375125    20230110    243000    1200    3
134.7850188    46.53284829    20230110    261000    1200    3
163.0101402    21.51788574    20230110    275000    1200    3
16.4824277    -4.256786109    20230111    175100    1200    3
40.56610656    16.80571492    20230111    193100    1200    3
41.85431488    47.50903213    20230111    211100    1200    3
86.02898722    39.66507138    20230111    225100    1200    3
116.4721983    -3.494813782    20230111    243100    1200    3
129.8369548    40.28509816    20230111    261100    1200    3
152.5868212    46.99329399    20230111    275100    1200    3
356.5120604    52.39377321    20230112    175200    1200    3
27.20294739    42.71922687    20230112    193200    1200    3
50.95406522    20.57932969    20230112    211200    1200    3
69.29239594    20.33677479    20230112    225200    1200    3
89.64089564    27.73168096    20230112    243200    1200    3
142.421127    -4.189460491    20230112    261200    1200    3
159.248619    3.70870516    20230112    275200    1200    3
10.43274454    22.95861717    20230113    175300    1200    3
42.36980215    15.35820914    20230113    193300    1200    3
47.06451808    35.11238587    20230113    211300    1200    3
69.15018893    29.10798143    20230113    225300    1200    3
117.9775768    3.872002185    20230113    243300    1200    3
122.0870166    28.14910897    20230113    261300    1200    3
159.9954355    19.56801478    20230113    275300    1200    3
352.2471624    19.46536284    20230114    175400    1200    3
29.95368131    4.816879204    20230114    193400    1200    3
64.62049826    44.43671088    20230114    211400    1200    3
81.2428162    50.12489024    20230114    225400    1200    3
106.7917875    10.52488987    20230114    243400    1200    3
140.8664639    24.18968896    20230114    261400    1200    3
148.8183585    44.28050461    20230114    275400    1200    3
12.46006508    43.8371306    20230115    175500    1200    3
22.53614042    45.56401794    20230115    193500    1200    3
50.63230428    21.76874753    20230115    211500    1200    3
75.88512257    58.42337743    20230115    225500    1200    3
95.09425629    -3.516782419    20230115    243500    1200    3
123.9549775    31.91868237    20230115    261500    1200    3
148.4601411    9.940952901    20230115    275500    1200    3
5.611120961    16.21308005    20230116    175600    1200    3
36.95890846    55.63576784    20230116    193600    1200    3
61.04957419    -2.339754835    20230116    211600    1200    3
76.26127579    -2.610119753    20230116    225600    1200    3
117.8939806    37.32036988    20230116    243600    1200    3
130.8996159    17.54371048    20230116    261600    1200    3
171.7483772    20.31851446    20230116    275600    1200    3
20.94397389    22.76360761    20230117    175700    1200    3
32.13033275    16.31853068    20230117    193700    1200    3
56.45419253    59.96894005    20230117    211700    1200    3
90.39251372    0.1945066706    20230117    225700    1200    3
103.8050156    28.02156481    20230117    243700    1200    3
126.0799139    15.88504289    20230117    261700    1200    3
149.1323256    23.82988737    20230117    275700    1200    3
2.323016083    57.46472024    20230118    175800    1200    3
26.63231717    18.65318594    20230118    193800    1200    3
49.55350258    12.41321439    20230118    211800    1200    3
73.89278306    21.4731738    20230118    225800    1200    3
124.818783    31.48319309    20230118    243800    1200    3
124.7115434    -6.292548222    20230118    261800    1200    3
153.7160469    37.70969236    20230118    275800    1200    3
16.79934069    41.90090105    20230119    175900    1200    3
37.33910586    51.9969303    20230119    193900    1200    3
58.93070662    4.069495693    20230119    211900    1200    3
100.2771834    51.39186467    20230119    225900    1200    3
109.3579269    52.89639774    20230119    243900    1200    3
148.4191475    45.16564982    20230119    261900    1200    3
173.7089262    18.70321165    20230119    275900    1200    3
10.27428655    32.36208414    20230120    180000    1200    3
31.12133229    53.91063037    20230120    194000    1200    3
68.97772256    47.22862189    20230120    212000    1200    3
77.46116241    50.63646267    20230120    230000    1200    3
99.25011685    58.13705117    20230120    244000    1200    3
132.9728436    0.6561034824    20230120    262000    1200    3
173.4629976    14.14215688    20230120    280000    1200    3
359.3623655    11.63648587    20230121    180100    1200    3
31.25888514    0.2984982634    20230121    194100    1200    3
56.12398305    3.4886153    20230121    212100    1200    3
75.23915489    0.6768503117    20230121    230100    1200    3
116.2013525    11.51088035    20230121    244100    1200    3
143.364593    52.43923134    20230121    262100    1200    3
176.7151516    -9.445915784    20230121    280100    1200    3
26.42759566    58.2391589    20230122    180200    1200    3
43.78611834    -8.627156348    20230122    194200    1200    3
68.07575967    34.15888355    20230122    212200    1200    3
104.4901029    57.0312862    20230122    230200    1200    3
122.6885244    1.203846063    20230122    244200    1200    3
151.2309927    21.79167635    20230122    262200    1200    3
178.8591075    17.91422032    20230122    280200    1200    3
28.96336898    14.99132878    20230123    180300    1200    3
32.57274952    57.30036682    20230123    194300    1200    3
65.64404055    -2.628817215    20230123    212300    1200    3
77.76898943    4.433716512    20230123    230300    1200    3
125.9613871    59.71712354    20230123    244300    1200    3
153.7852411    49.32574508    20230123    262300    1200    3
181.3220098    29.60634993    20230123    280300    1200    3
29.63170326    13.23266335    20230124    180400    1200    3
32.19904511    15.12697664    20230124    194400    1200    3
77.69046433    32.14210771    20230124    212400    1200    3
101.1576922    25.72316966    20230124    230400    1200    3
114.9544541    20.36406824    20230124    244400    1200    3
153.4333378    39.7225507    20230124    262400    1200    3
162.410147    36.94112568    20230124    280400    1200    3
14.51526467    43.88848628    20230125    180500    1200    3
58.30389247    32.14579351    20230125    194500    1200    3
76.06541856    21.88403995    20230125    212500    1200    3
86.05930985    6.258663871    20230125    230500    1200    3
109.552971    46.10264612    20230125    244500    1200    3
146.1640103    29.72429763    20230125    262500    1200    3
158.9576472    14.4792992    20230125    280500    1200    3
13.61739734    20.31693685    20230126    180600    1200    3
41.60915675    16.16966588    20230126    194600    1200    3
62.08833128    1.759940923    20230126    212600    1200    3
100.3284395    38.11910375    20230126    230600    1200    3
132.9860258    43.88566088    20230126    244600    1200    3
142.8160316    26.38659019    20230126    262600    1200    3
175.2000225    51.90905203    20230126    280600    1200    3
18.69418616    42.78420966    20230127    180700    1200    3
55.57073656    30.6573242    20230127    194700    1200    3
71.78396607    33.94388209    20230127    212700    1200    3
93.43328037    40.82527879    20230127    230700    1200    3
107.8558399    46.45658328    20230127    244700    1200    3
160.7990618    46.77439996    20230127    262700    1200    3
159.9389258    5.703761274    20230127    280700    1200    3
12.13208789    -7.627070437    20230128    180800    1200    3
42.18690267    0.4498866732    20230128    194800    1200    3
63.85679698    29.8525963    20230128    212800    1200    3
91.57251882    19.41119287    20230128    230800    1200    3
114.7337538    22.82429469    20230128    244800    1200    3
156.852982    26.94606936    20230128    262800    1200    3
187.009833    36.09544346    20230128    280800    1200    3
34.13764201    14.21889489    20230129    180900    1200    3
37.78166501    5.954097063    20230129    194900    1200    3
80.44471109    -2.542167798    20230129    212900    1200    3
104.4211844    45.97159024    20230129    230900    1200    3
111.3757429    44.17582618    20230129    244900    1200    3
148.9031747    58.48473235    20230129    262900    1200    3
169.172364    30.33988657    20230129    280900    1200    3
23.52259593    35.75518778    20230130    181000    1200    3
43.41206142    42.78493341    20230130    195000    1200    3
85.00668657    -8.179732617    20230130    213000    1200    3
110.0238503    32.56088591    20230130    231000    1200    3
115.9244412    -5.544234746    20230130    245000    1200    3
142.30378    15.22319626    20230130    263000    1200    3
163.6325504    23.82085425    20230130    281000    1200    3
26.6765222    42.85471329    20230131    181100    1200    3
43.24339824    54.87519581    20230131    195100    1200    3
63.00924326    25.20049342    20230131    213100    1200    3
87.54153301    0.8699865842    20230131    231100    1200    3
135.6020834    9.956801933    20230131    245100    1200    3
159.6864976    17.49842761    20230131    263100    1200    3
170.2518016    16.05223547    20230131    281100    1200    3
27.4466835    -8.518991961    20230201    181200    1200    3
42.47638748    -9.552419739    20230201    195200    1200    3
87.65582691    17.02946784    20230201    213200    1200    3
92.06844927    41.82467138    20230201    231200    1200    3
124.939448    42.71714898    20230201    245200    1200    3
164.9758249    44.90653871    20230201    263200    1200    3
167.8849076    59.34683984    20230201    281200    1200    3
43.88295121    54.58575516    20230202    181300    1200    3
57.39745954    21.82339753    20230202    195300    1200    3
74.93633415    31.15259672    20230202    213300    1200    3
111.1810418    18.98056982    20230202    231300    1200    3
138.7237908    -2.905965194    20230202    245300    1200    3
146.4582161    39.78057592    20230202    263300    1200    3
179.7110148    56.77385715    20230202    281300    1200    3
20.29795148    36.60584908    20230203    181400    1200    3
42.45815071    46.03465246    20230203    195400    1200    3
82.01618697    2.702651294    20230203    213400    1200    3
99.70209155    26.29560201    20230203    231400    1200    3
128.2407385    31.21314194    20230203    245400    1200    3
145.4069179    9.148660266    20230203    263400    1200    3
192.8427075    33.94516101    20230203    281400    1200    3
20.85568268    -3.382797765    20230204    181500    1200    3
58.37657852    36.59431894    20230204    195500    1200    3
74.33465593    39.69302074    20230204    213500    1200    3
114.3763905    8.644267586    20230204    231500    1200    3
146.4983142    -7.849219047    20230204    245500    1200    3
147.6936433    28.80270391    20230204    263500    1200    3
179.9439772    39.18000316    20230204    281500    1200    3
22.96037781    -9.985733047    20230205    181600    1200    3
54.90628535    36.55204808    20230205    195600    1200    3
75.41849405    -3.181977636    20230205    213600    1200    3
100.8021585    17.05880903    20230205    231600    1200    3
123.840569    55.24535202    20230205    245600    1200    3
155.7178177    5.933947811    20230205    263600    1200    3
170.5763185    -6.242907742    20230205    281600    1200    3
32.80801686    53.3134888    20230206    181700    1200    3
61.37292654    27.91914618    20230206    195700    1200    3
71.13594392    19.57026122    20230206    213700    1200    3
120.1749004    31.67211677    20230206    231700    1200    3
137.8201995    42.90308616    20230206    245700    1200    3
148.5585036    1.924988892    20230206    263700    1200    3
187.4582325    28.70475194    20230206    281700    1200    3
29.13815654    7.396055503    20230207    181800    1200    3
66.11995216    4.116823011    20230207    195800    1200    3
79.09981042    38.22180447    20230207    213800    1200    3
103.8231893    48.06707986    20230207    231800    1200    3
129.6722551    16.20516946    20230207    245800    1200    3
164.5388799    0.2541657912    20230207    263800    1200    3
178.3604839    48.92273425    20230207    281800    1200    3
46.90155039    20.53445616    20230208    181900    1200    3
67.47093006    5.87972161    20230208    195900    1200    3
87.21896745    9.702800889    20230208    213900    1200    3
116.6861926    -3.69002631    20230208    231900    1200    3
139.1093099    36.80585536    20230208    245900    1200    3
172.5227705    43.97352141    20230208    263900    1200    3
191.6821221    55.11444525    20230208    281900    1200    3
22.77687887    36.48417036    20230209    182000    1200    3
71.291356    2.088255055    20230209    200000    1200    3
93.58438465    8.983686417    20230209    214000    1200    3
118.3168741    17.62980826    20230209    232000    1200    3
140.7246778    10.22145202    20230209    250000    1200    3
155.9252548    42.50558029    20230209    264000    1200    3
187.0514499    -8.035463306    20230209    282000    1200    3
25.39873267    10.89536088    20230210    182100    1200    3
50.9575303    25.23033351    20230210    200100    1200    3
88.96268154    6.857940672    20230210    214100    1200    3
106.3403327    -4.818540946    20230210    232100    1200    3
124.3341244    28.55327144    20230210    250100    1200    3
165.2387409    -5.097967129    20230210    264100    1200    3
183.3280838    29.22371657    20230210    282100    1200    3
26.8143429    19.8000658    20230211    182200    1200    3
54.67532941    32.40293507    20230211    200200    1200    3
86.35967502    -6.733218729    20230211    214200    1200    3
108.2031369    -6.223765933    20230211    232200    1200    3
127.8626063    47.34517847    20230211    250200    1200    3
160.5820692    31.27007652    20230211    264200    1200    3
192.0469026    7.048225944    20230211    282200    1200    3
49.21835349    1.415712678    20230212    182300    1200    3
56.5754527    35.21596176    20230212    200300    1200    3
91.10054086    24.27187403    20230212    214300    1200    3
127.6132874    2.59559135    20230212    232300    1200    3
146.6515407    40.13719586    20230212    250300    1200    3
166.4428773    23.62955847    20230212    264300    1200    3
178.793845    47.73641688    20230212    282300    1200    3
46.68056151    2.149552921    20230213    182400    1200    3
74.53273904    20.4589137    20230213    200400    1200    3
103.0308468    55.43876083    20230213    214400    1200    3
126.5136367    -4.700786134    20230213    232400    1200    3
140.2367824    53.3250555    20230213    250400    1200    3
154.7218233    -1.002310014    20230213    264400    1200    3
184.3753805    25.34686593    20230213    282400    1200    3
50.15493281    9.614612652    20230214    182500    1200    3
63.7407461    19.39753863    20230214    200500    1200    3
90.42809845    11.88729891    20230214    214500    1200    3
126.5845642    3.445726464    20230214    232500    1200    3
133.595759    23.72770701    20230214    250500    1200    3
165.8453088    31.05320739    20230214    264500    1200    3
181.6505706    15.2482377    20230214    282500    1200    3
51.56469211    -1.394805919    20230215    182600    1200    3
64.66491331    13.87809873    20230215    200600    1200    3
91.92962172    40.47196195    20230215    214600    1200    3
119.0955723    54.78867297    20230215    232600    1200    3
136.8270476    -7.476158496    20230215    250600    1200    3
161.0656572    49.07127701    20230215    264600    1200    3
184.6186711    0.3842299623    20230215    282600    1200    3
57.55004023    15.35385456    20230216    182700    1200    3
81.09525725    18.16428218    20230216    200700    1200    3
81.47276342    5.406942971    20230216    214700    1200    3
122.0682776    0.3080549631    20230216    232700    1200    3
133.5835592    14.73467851    20230216    250700    1200    3
157.1239285    49.06660162    20230216    264700    1200    3
199.6303444    36.76289805    20230216    282700    1200    3
51.97464414    47.75385866    20230217    182800    1200    3
58.97239654    59.56312165    20230217    200800    1200    3
99.91934315    42.7464194    20230217    214800    1200    3
122.1603839    2.574231629    20230217    232800    1200    3
157.2674232    45.08947313    20230217    250800    1200    3
175.710706    0.2061976417    20230217    264800    1200    3
202.4430283    56.65328343    20230217    282800    1200    3
42.23037785    36.21995138    20230218    182900    1200    3
80.62840112    16.22085485    20230218    200900    1200    3
109.5677643    9.336749108    20230218    214900    1200    3
113.9996807    9.19159306    20230218    232900    1200    3
138.87386    3.334409117    20230218    250900    1200    3
177.0240204    13.14638449    20230218    264900    1200    3
209.3137276    32.17894839    20230218    282900    1200    3
39.94299156    16.83838857    20230219    183000    1200    3
88.01995573    52.45353837    20230219    201000    1200    3
111.9593439    30.0115097    20230219    215000    1200    3
115.3748956    47.85822981    20230219    233000    1200    3
160.2895625    29.54989064    20230219    251000    1200    3
179.1808231    56.21527015    20230219    265000    1200    3
197.9931759    2.877995608    20230219    283000    1200    3
55.48568853    -3.268518537    20230220    183100    1200    3
77.85926761    57.69683217    20230220    201100    1200    3
100.0087009    -1.318651466    20230220    215100    1200    3
131.9113498    34.43995578    20230220    233100    1200    3
157.2043047    27.39972349    20230220    251100    1200    3
169.489992    20.23687919    20230220    265100    1200    3
190.1304274    58.55446149    20230220    283100    1200    3
41.40810848    6.681726544    20230221    183200    1200    3
62.81723086    49.46056679    20230221    201200    1200    3
110.3957641    12.30086766    20230221    215200    1200    3
139.063363    5.002748615    20230221    233200    1200    3
162.3770301    25.26600829    20230221    251200    1200    3
172.4672098    57.32206954    20230221    265200    1200    3
205.6185948    29.78892259    20230221    283200    1200    3
39.19445274    16.95531243    20230222    183300    1200    3
93.33842073    10.39805813    20230222    201300    1200    3
118.5923281    32.01895072    20230222    215300    1200    3
135.0046239    11.77769671    20230222    233300    1200    3
167.823888    49.01680435    20230222    251300    1200    3
179.1050926    53.22932097    20230222    265300    1200    3
198.6924926    4.450723848    20230222    283300    1200    3
55.9276877    19.47363206    20230223    183400    1200    3
93.0302122    25.70740798    20230223    201400    1200    3
94.77016628    55.35430001    20230223    215400    1200    3
139.5827899    55.67970687    20230223    233400    1200    3
164.3452681    32.2709147    20230223    251400    1200    3
189.6412321    8.10568254    20230223    265400    1200    3
194.2443949    18.72839021    20230223    283400    1200    3
47.14338175    0.1641992536    20230224    183500    1200    3
92.33959474    12.28484015    20230224    201500    1200    3
96.31873165    41.28267253    20230224    215500    1200    3
143.5198525    30.27418088    20230224    233500    1200    3
168.7289711    14.83398492    20230224    251500    1200    3
193.4466115    27.07550158    20230224    265500    1200    3
194.1221357    25.77855765    20230224    283500    1200    3
52.23287406    -1.354803536    20230225    183600    1200    3
94.49376567    55.91350139    20230225    201600    1200    3
115.7885483    18.07487181    20230225    215600    1200    3
140.8757891    15.78171098    20230225    233600    1200    3
153.2455185    8.394618371    20230225    251600    1200    3
181.7157086    -4.76387849    20230225    265600    1200    3
210.2134688    42.96803973    20230225    283600    1200    3
65.01407462    20.14368525    20230226    183700    1200    3
94.97753595    -0.7742478407    20230226    201700    1200    3
118.4785717    12.8333494    20230226    215700    1200    3
122.6396376    20.15155817    20230226    233700    1200    3
148.4562341    5.42281325    20230226    251700    1200    3
181.7422823    24.73208826    20230226    265700    1200    3
195.3778487    10.25398302    20230226    283700    1200    3
49.2508192    -0.9163072174    20230227    183800    1200    3
89.55505192    4.381505658    20230227    201800    1200    3
120.4827335    43.605563    20230227    215800    1200    3
149.1870427    -3.294033048    20230227    233800    1200    3
148.1227986    23.68720937    20230227    251800    1200    3
193.8740917    49.09573302    20230227    265800    1200    3
220.5501046    13.88382011    20230227    283800    1200    3
55.99679815    -1.907801256    20230228    183900    1200    3
93.28499116    0.7704656839    20230228    201900    1200    3
109.0848613    45.79368113    20230228    215900    1200    3
134.3556648    35.81916916    20230228    233900    1200    3
173.7515035    39.55991578    20230228    251900    1200    3
188.5493316    -9.671169396    20230228    265900    1200    3
214.4636046    -6.074659878    20230228    283900    1200    3
75.77378427    22.60849195    20230301    184000    1200    3
87.12610485    39.55114742    20230301    202000    1200    3
104.0962794    22.39429204    20230301    220000    1200    3
151.4648825    3.83636969    20230301    234000    1200    3
148.952252    -0.5143848436    20230301    252000    1200    3
175.7307918    28.00270194    20230301    270000    1200    3
226.5453048    58.09220856    20230301    284000    1200    3
55.09519075    3.52339703    20230302    184100    1200    3
88.53062535    17.94991691    20230302    202100    1200    3
124.1666429    29.61156307    20230302    220100    1200    3
143.0772911    40.64064911    20230302    234100    1200    3
150.2761334    48.8335668    20230302    252100    1200    3
199.9326053    43.42858713    20230302    270100    1200    3
221.9454217    38.92248597    20230302    284100    1200    3
65.66874605    31.23374515    20230303    184200    1200    3
91.03440057    45.76730817    20230303    202200    1200    3
109.5723083    31.00082192    20230303    220200    1200    3
147.0877923    51.41109728    20230303    234200    1200    3
154.2670837    48.95934265    20230303    252200    1200    3
180.2238276    38.11244437    20230303    270200    1200    3
228.7158527    23.42499636    20230303    284200    1200    3
76.37019475    46.28771781    20230304    184300    1200    3
91.34340524    44.77151397    20230304    202300    1200    3
102.8249247    17.38717895    20230304    220300    1200    3
143.312286    49.2181688    20230304    234300    1200    3
158.9246252    34.8639227    20230304    252300    1200    3
195.4134139    43.94825836    20230304    270300    1200    3
209.7029389    13.36221753    20230304    284300    1200    3
54.60194032    33.46800795    20230305    184400    1200    3
92.24524449    40.88561095    20230305    202400    1200    3
112.1953175    4.220396823    20230305    220400    1200    3
129.3791314    28.96717575    20230305    234400    1200    3
162.7299285    13.71308993    20230305    252400    1200    3
186.8473528    37.64637748    20230305    270400    1200    3
210.4209627    21.84347316    20230305    284400    1200    3
83.00283176    16.77488214    20230306    184500    1200    3
86.71268618    32.43283446    20230306    202500    1200    3
108.5934071    58.11864538    20230306    220500    1200    3
148.603871    47.40895904    20230306    234500    1200    3
180.0690865    12.84959462    20230306    252500    1200    3
208.5500742    -3.520784156    20230306    270500    1200    3
213.4311906    -6.584217536    20230306    284500    1200    3
74.99598167    17.096063    20230307    184600    1200    3
93.76652093    28.11731355    20230307    202600    1200    3
131.4181431    -7.591814666    20230307    220600    1200    3
134.2044696    -3.080871295    20230307    234600    1200    3
179.6048707    -5.527462939    20230307    252600    1200    3
191.7710726    -9.83646543    20230307    270600    1200    3
229.9929246    -0.4003954745    20230307    284600    1200    3
64.9205879    42.16912305    20230308    184700    1200    3
83.45357528    52.87880618    20230308    202700    1200    3
111.9837602    -9.015190184    20230308    220700    1200    3
151.1907017    7.017645648    20230308    234700    1200    3
162.2361928    15.80617076    20230308    252700    1200    3
187.0306956    51.77777841    20230308    270700    1200    3
233.8087272    59.8025778    20230308    284700    1200    3
64.97987139    25.94044117    20230309    184800    1200    3
89.10088584    15.63635172    20230309    202800    1200    3
118.1373632    43.62113375    20230309    220800    1200    3
139.7563028    20.00824711    20230309    234800    1200    3
161.6964875    -1.729019526    20230309    252800    1200    3
183.8451621    39.49923414    20230309    270800    1200    3
58.71411213    42.63712094    20230310    184900    1200    3
94.46220738    50.51689463    20230310    202900    1200    3
127.9312738    49.54236576    20230310    220900    1200    3
148.1205227    23.53835685    20230310    234900    1200    3
175.2578973    0.5083359379    20230310    252900    1200    3
192.5613777    55.24978145    20230310    270900    1200    3
78.51864818    32.64650305    20230311    185000    1200    3
106.2889273    5.366280143    20230311    203000    1200    3
133.2129881    32.74671475    20230311    221000    1200    3
164.5586417    33.77505497    20230311    235000    1200    3
160.2171248    13.84993222    20230311    253000    1200    3
187.8107153    34.32992928    20230311    271000    1200    3
84.26534348    -4.308756934    20230312    185100    1200    3
110.5521214    58.47526119    20230312    203100    1200    3
121.8250579    -9.746803456    20230312    221100    1200    3
156.8923175    13.54617862    20230312    235100    1200    3
168.3162185    49.95494863    20230312    253100    1200    3
201.1763586    47.86732962    20230312    271100    1200    3
79.81099464    -9.272999662    20230313    185200    1200    3
102.578214    42.75461644    20230313    203200    1200    3
120.909827    29.13624989    20230313    221200    1200    3
147.5690957    14.80647385    20230313    235200    1200    3
185.7197504    57.30262904    20230313    253200    1200    3
190.9672837    47.36800404    20230313    271200    1200    3
74.64002072    17.0441152    20230314    185300    1200    3
97.39859629    33.21617285    20230314    203300    1200    3
118.3928522    4.726893991    20230314    221300    1200    3
142.1074099    15.2704933    20230314    235300    1200    3
179.4605085    -3.243343569    20230314    253300    1200    3
211.8530851    27.67932441    20230314    271300    1200    3
68.09390348    14.53038209    20230315    185400    1200    3
110.3488225    14.26426341    20230315    203400    1200    3
124.3199501    21.0309068    20230315    221400    1200    3
157.8003907    26.36352263    20230315    235400    1200    3
194.5534511    51.17375348    20230315    253400    1200    3
192.9391667    1.756502631    20230315    271400    1200    3
94.99481598    34.68090113    20230316    185500    1200    3
108.4240192    21.2900576    20230316    203500    1200    3
141.3563577    -7.915411554    20230316    221500    1200    3
157.6378837    55.28467213    20230316    235500    1200    3
193.2901008    33.46172862    20230316    253500    1200    3
192.7910277    33.54929529    20230316    271500    1200    3
96.43396254    8.567962536    20230317    185600    1200    3
109.0336358    32.08912839    20230317    203600    1200    3
